"EST","DTO","MUN","SECC","date","est.punt.densidad","est.punt.LNE","cota.inf.LNE","cota.sup.LNE"
"2","3","1","126",2023-01-01,5046.40104673677,18660.0192783913,16432.4052957508,20887.6332610319
"2","3","1","126",2023-02-01,5062.22244089728,18718.5218661389,16490.9078834984,20946.1358487795
"2","3","1","126",2023-03-01,5078.06813183898,18777.1142958157,16549.5003131751,21004.7282784562
"2","3","1","126",2023-04-01,5093.93799858004,18835.7961200684,16608.1821374279,21063.410102709
"2","3","1","126",2023-05-01,5109.83191922954,18894.5668881826,16666.9529055421,21122.1808708232
"2","3","1","126",2023-06-01,5125.74977098984,18953.4261460908,16725.8121634502,21181.0401287313
"2","3","1","126",2023-07-01,5141.69143015907,19012.3734363819,16784.7594537413,21239.9874190224
"2","3","1","126",2023-08-01,5157.65677213362,19071.4082983106,16843.7943156701,21299.0222809512
"2","3","1","126",2023-09-01,5173.64567141077,19130.530267807,16902.9162851665,21358.1442504476
"2","3","1","126",2023-10-01,5189.65800159131,19189.7388774862,16962.1248948457,21417.3528601268
"2","3","1","126",2023-11-01,5205.69363538234,19249.0336566587,17021.4196740181,21476.6476392992
"2","3","1","126",2023-12-01,5221.75244459999,19308.4141313403,17080.8001486998,21536.0281139809
"2","3","1","126",2024-01-01,5237.83430017234,19367.8798242635,17140.265841623,21595.4938069041
"2","3","1","126",2024-02-01,5253.93907214235,19427.4302548875,17199.816272247,21655.044237528
"2","3","1","126",2024-03-01,5270.06662967083,19487.0649394097,17259.4509567692,21714.6789220502
"2","3","1","126",2024-04-01,5286.21684103953,19546.7833907771,17319.1694081366,21774.3973734177
"2","3","1","126",2024-05-01,5302.3895736543,19606.5851186979,17378.9711360573,21834.1991013384
"2","3","1","126",2024-06-01,5318.58469404826,19666.469629653,17438.8556470124,21894.0836122935
"2","3","1","126",2024-07-01,5334.80206788507,19726.4364269085,17498.822444268,21954.0504095491
"2","3","1","126",2024-08-01,5351.04155996233,19786.4850105281,17558.8710278876,22014.0989931686
"2","3","1","126",2024-09-01,5367.3030342149,19846.6148773853,17619.0008947447,22074.2288600258
"2","3","1","126",2024-10-01,5383.58635371847,19906.8255211765,17679.2115385359,22134.439503817
"2","3","1","126",2024-11-01,5399.89138069301,19967.1164324342,17739.5024497936,22194.7304150747
"2","3","1","126",2024-12-01,5416.21797650646,20027.4870985402,17799.8731158996,22255.1010811807
"2","3","1","126",2025-01-01,5432.56600167837,20087.9370037392,17860.3230210987,22315.5509863798
"2","3","1","126",2025-02-01,5448.93531588366,20148.4656291528,17920.8516465123,22376.0796117933
"2","3","1","126",2025-03-01,5465.32577795642,20209.0724527934,17981.4584701529,22436.686435434
"2","3","1","126",2025-04-01,5481.73724589378,20269.7569495787,18042.1429669382,22497.3709322192
"2","3","1","126",2025-05-01,5498.16957685992,20330.5185913462,18102.9046087057,22558.1325739868
"2","3","1","126",2025-06-01,5514.62262719001,20391.3568468682,18163.7428642277,22618.9708295087
"2","3","1","126",2025-07-01,5531.09625239432,20452.2711818666,18224.6571992261,22679.8851645072
"2","3","1","126",2025-08-01,5547.59030716238,20513.2610590287,18285.6470763881,22740.8750416692
"2","3","1","126",2025-09-01,5564.10464536719,20574.3259380222,18346.7119553816,22801.9399206627
"2","3","1","126",2025-10-01,5580.63912006948,20635.4652755115,18407.8512928709,22863.079258152
"2","3","1","126",2025-11-01,5597.19358352209,20696.6785251736,18469.0645425331,22924.2925078141
"2","3","1","126",2025-12-01,5613.76788717435,20757.9651377145,18530.3511550739,22985.579120355
"2","3","1","126",2026-01-01,5630.36188167659,20819.3245608855,18591.7105782449,23046.938543526
"2","3","1","126",2026-02-01,5646.97541688467,20880.7562395003,18653.1422568598,23108.3702221409
"2","3","1","126",2026-03-01,5663.60834186457,20942.2596154521,18714.6456328116,23169.8735980927
"2","3","1","126",2026-04-01,5680.26050489711,21003.8341277306,18776.22014509,23231.4481103711
"2","3","1","126",2026-05-01,5696.93175348266,21065.4792124395,18837.8652297989,23293.09319508
"2","3","1","126",2026-06-01,5713.62193434594,21127.1943028146,18899.5803201741,23354.8082854552
"2","3","1","126",2026-07-01,5730.33089344092,21188.9788292418,18961.3648466012,23416.5928118823
"2","3","1","126",2026-08-01,5747.05847595571,21250.8322192748,19023.2182366343,23478.4462019154
"2","3","1","126",2026-09-01,5763.80452631762,21312.7538976544,19085.1399150138,23540.3678802949
"2","3","1","126",2026-10-01,5780.56888819816,21374.7432863263,19147.1293036858,23602.3572689669
"2","3","1","126",2026-11-01,5797.3514045182,21436.799804461,19209.1858218205,23664.4137871016
"2","3","1","126",2026-12-01,5814.15191745315,21498.9228684723,19271.3088858318,23726.5368511129
"2","3","1","126",2027-01-01,5830.97026843822,21561.111892037,19333.4979093964,23788.7258746775
"2","3","1","126",2027-02-01,5847.80629817371,21623.3662861143,19395.7523034738,23850.9802687548
"2","3","1","126",2027-03-01,5864.65984663043,21685.6854589662,19458.0714763257,23913.2994416067
"2","3","1","126",2027-04-01,5881.53075305509,21748.0688161771,19520.4548335366,23975.6827988177
"2","3","1","126",2027-05-01,5898.41885597585,21810.5157606745,19582.9017780339,24038.129743315
"2","3","1","126",2027-06-01,5915.32399320784,21873.0256927491,19645.4117101085,24100.6396753896
"2","3","1","126",2027-07-01,5932.24600185881,21935.5980100762,19707.9840274356,24163.2119927167
"2","3","1","126",2027-08-01,5949.18471833479,21998.2321077362,19770.6181250957,24225.8460903767
"2","3","1","126",2027-09-01,5966.13997834587,22060.9273782363,19833.3133955957,24288.5413608768
"2","3","1","126",2027-10-01,5983.11161691199,22123.6832115314,19896.0692288909,24351.297194172
"2","3","1","126",2027-11-01,6000.09946836876,22186.4989950465,19958.8850124059,24414.112977687
"2","3","1","126",2027-12-01,6017.10336637346,22249.3741136978,20021.7601310572,24476.9880963383
"2","3","1","126",2028-01-01,6034.12314391098,22312.3079499154,20084.6939672749,24539.921932556
"2","3","1","126",2028-02-01,6051.15863329986,22375.2998836657,20147.6859010251,24602.9138663062
"2","3","1","126",2028-03-01,6068.20966619839,22438.3492924733,20210.7353098328,24665.9632751139
"2","3","1","126",2028-04-01,6085.27607361077,22501.4555514445,20273.841568804,24729.0695340851
"2","3","1","126",2028-05-01,6102.35768589334,22564.6180332899,20337.0040506493,24792.2320159304
"2","3","1","126",2028-06-01,6119.45433276083,22627.8361083474,20400.2221257069,24855.450090988
"2","3","1","126",2028-07-01,6136.56584329269,22691.1091446063,20463.4951619657,24918.7231272468
"2","3","1","126",2028-08-01,6153.69204593948,22754.43650773,20526.8225250895,24982.0504903706
"2","3","1","126",2028-09-01,6170.83276852929,22817.8175610806,20590.20357844,25045.4315437211
"2","3","1","126",2028-10-01,6187.98783827428,22881.2516657423,20653.6376831018,25108.8656483828
"2","3","1","126",2028-11-01,6205.15708177717,22944.738180546,20717.1241979055,25172.3521631866
"2","3","1","126",2028-12-01,6222.34032503788,23008.2764620937,20780.6624794532,25235.8904447342
"2","3","1","126",2029-01-01,6239.53739346015,23071.8658647828,20844.2518821422,25299.4798474233
"2","3","1","126",2029-02-01,6256.74811185831,23135.5057408311,20907.8917581906,25363.1197234716
"2","3","1","126",2029-03-01,6273.97230446396,23199.195440302,20971.5814576615,25426.8094229426
"2","3","1","126",2029-04-01,6291.20979493288,23262.9343111294,21035.3203284888,25490.5482937699
"2","3","1","126",2029-05-01,6308.46040635178,23326.721699143,21099.1077165025,25554.3356817836
"2","3","1","126",2029-06-01,6325.72396124531,23390.5569480944,21162.9429654539,25618.1709307349
"2","3","1","126",2029-07-01,6343.000281583,23454.4393996822,21226.8254170417,25682.0533823228
"2","3","1","126",2029-08-01,6360.28918878624,23518.3683935785,21290.7544109379,25745.982376219
"2","3","1","126",2029-09-01,6377.59050373539,23582.3432674544,21354.7292848139,25809.957250095
"2","3","1","126",2029-10-01,6394.90404677686,23646.3633570072,21418.7493743666,25873.9773396477
"2","3","1","126",2029-11-01,6412.22963773031,23710.4279959859,21482.8140133454,25938.0419786264
"2","3","1","126",2029-12-01,6429.56709589583,23774.5365162186,21546.922533578,26002.1504988591
"2","3","1","126",2030-01-01,6446.9162400612,23838.6882476389,21611.0742649983,26066.3022302794
"2","3","1","126",2030-02-01,6464.2768885092,23902.8825183131,21675.2685356726,26130.4965009536
"2","3","1","126",2030-03-01,6481.64885902494,23967.1186544674,21739.5046718269,26194.732637108
"2","3","1","126",2030-04-01,6499.03196890331,24031.3959805152,21803.7819978746,26259.0099631557
"2","3","1","126",2030-05-01,6516.42603495635,24095.7138190843,21868.0998364438,26323.3278017249
"2","3","1","126",2030-06-01,6533.83087352077,24160.0714910453,21932.4575084048,26387.6854736858
"2","3","1","126",2030-07-01,6551.24630046546,24224.4683155386,21996.854332898,26452.0822981791
"19","7","12","235",2020-01-01,3750.8087784781,18150.621679063,13410.2452771367,22890.9980809894
"19","7","12","235",2020-02-01,3786.67778743061,18324.1961932413,13583.819791315,23064.5725951676
"19","7","12","235",2020-03-01,3822.56231861828,18497.8458214109,13757.4694194846,23238.2222233372
"19","7","12","235",2020-04-01,3858.45622709447,18671.5408274247,13931.1644254984,23411.917229351
"19","7","12","235",2020-05-01,3894.35336148526,18845.2514440331,14104.8750421068,23585.6278459594
"19","7","12","235",2020-06-01,3930.24756820503,19018.9478932839,14278.5714913576,23759.3242952103
"19","7","12","235",2020-07-01,3966.13269567539,19192.6004069383,14452.2240050119,23932.9768088646
"19","7","12","235",2020-08-01,4002.00259854108,19366.1792468716,14625.8028449453,24106.5556487979
"19","7","12","235",2020-09-01,4037.8511418769,19539.6547254317,14799.2783235054,24280.031127358
"19","7","12","235",2020-10-01,4073.67220537937,19712.9972257228,14972.6208237964,24453.3736276491
"19","7","12","235",2020-11-01,4109.45968753723,19886.1772217867,15145.8008198604,24626.5536237131
"19","7","12","235",2020-12-01,4145.20750977459,20059.1652986526,15318.7888967263,24799.541700579
"19","7","12","235",2021-01-01,4180.90962056087,20231.9321722251,15491.5557702988,24972.3085741514
"19","7","12","235",2021-02-01,4216.55999948164,20404.4487089835,15664.0723070572,25144.8251109098
"19","7","12","235",2021-03-01,4252.15266126456,20576.6859454642,15836.3095435379,25317.0623473905
"19","7","12","235",2021-04-01,4287.68165975481,20748.6151074979,16008.2387055716,25488.9915094242
"19","7","12","235",2021-05-01,4323.14109183431,20920.2076291755,16179.8312272492,25660.5840311018
"19","7","12","235",2021-06-01,4358.5251012796,21091.4351715165,16351.0587695902,25831.8115734429
"19","7","12","235",2021-07-01,4393.82788255287,21262.2696408146,16521.8932388883,26002.6460427409
"19","7","12","235",2021-08-01,4429.04368452112,21432.6832066349,16692.3068047086,26173.0596085612
"19","7","12","235",2021-09-01,4464.16681409864,21602.6483194405,16862.2719175142,26343.0247213668
"19","7","12","235",2021-10-01,4499.19163980793,21772.1377278241,17031.7613258978,26512.5141297505
"19","7","12","235",2021-11-01,4534.11259525462,21941.1244953238,17200.7480933975,26681.5008972501
"19","7","12","235",2021-12-01,4568.92418251196,22109.5820168005,17369.2056148742,26849.9584187268
"19","7","12","235",2022-01-01,4603.62097541084,22277.4840343595,17537.1076324332,27017.8604362858
"19","7","12","235",2022-02-01,4638.19762273144,22444.8046527945,17704.4282508682,27185.1810547209
"19","7","12","235",2022-03-01,4672.6488512927,22611.5183545387,17871.1419526124,27351.894756465
"19","7","12","235",2022-04-01,4706.9694689364,22777.6000141042,18037.2236121779,27517.9764160305
"19","7","12","235",2022-05-01,4741.15436740237,22943.0249119964,18202.6485100701,27683.4013139227
"19","7","12","235",2022-06-01,4775.19852509213,23107.7687480871,18367.3923461608,27848.1451500134
"19","7","12","235",2022-07-01,4809.09700971804,23271.8076544342,18531.4312525078,28012.1840563605
"19","7","12","235",2022-08-01,4842.84498083567,23435.1182075359,18694.7418056096,28175.4946094622
"19","7","12","235",2022-09-01,4876.43769225707,23597.6774400093,18857.3010380829,28338.0538419356
"19","7","12","235",2022-10-01,4909.870494343,23759.4628516822,19019.0864497559,28499.8392536086
"19","7","12","235",2022-11-01,4943.1388361725,23920.4524200926,19180.0760181663,28660.8288220189
"19","7","12","235",2022-12-01,4976.23826758829,24080.6246103859,19340.2482084596,28821.0010123122
"19","7","12","235",2023-01-01,5009.16444111683,24239.9583846067,19499.5819826804,28980.3347865331
"19","7","12","235",2023-02-01,5041.9131137621,24398.4332103794,19658.0568084531,29138.8096123057
"19","7","12","235",2023-03-01,5074.48014867251,24556.0290689738,19815.6526670475,29296.4054709001
"19","7","12","235",2023-04-01,5106.86151668034,24712.7264627554,19972.350060829,29453.1028646817
"19","7","12","235",2023-05-01,5139.05329771366,24868.5064220174,20128.1300200911,29608.8828239437
"19","7","12","235",2023-06-01,5171.05168208077,25023.3505111966,20282.9741092703,29763.7269131229
"19","7","12","235",2023-07-01,5202.85297162734,25177.2408344725,20436.8644325462,29917.6172363988
"19","7","12","235",2023-08-01,5234.45358076689,25330.1600407544,20589.7836388281,30070.5364426807
"19","7","12","235",2023-09-01,5265.85003738533,25482.0913280581,20741.7149261318,30222.4677299844
"19","7","12","235",2023-10-01,5297.03898362039,25633.0184472782,20892.6420453519,30373.3948492046
"19","7","12","235",2023-11-01,5328.01717651732,25782.9257053607,21042.5493034344,30523.302107287
"19","7","12","235",2023-12-01,5358.78148856202,25931.7979678828,21191.4215659565,30672.1743698092
"19","7","12","235",2024-01-01,5389.32890809328,26079.6206610484,21339.2442591221,30819.9970629747
"19","7","12","235",2024-02-01,5419.65653959591,26226.3797731057,21486.0033711794,30966.756175032
"19","7","12","235",2024-03-01,5449.76160387648,26372.0618551985,21631.6854532721,31112.4382571248
"19","7","12","235",2024-04-01,5479.64143812411,26516.6540216597,21776.2776197333,31257.030423586
"19","7","12","235",2024-05-01,5509.29349585816,26660.1439497585,21919.7675478322,31400.5203516849
"19","7","12","235",2024-06-01,5538.71534676557,26802.5198789134,22062.1434769871,31542.8962808397
"19","7","12","235",2024-07-01,5567.90467643015,26943.7706093818,22203.3942074555,31684.1470113081
"19","7","12","235",2024-08-01,5596.85928595667,27083.8855004411,22343.5090985148,31824.2619023675
"19","7","12","235",2024-09-01,5625.5770914924,27222.8544680736,22482.4780661473,31963.2308699999
"19","7","12","235",2024-10-01,5654.05612364909,27360.667982169,22620.2915802427,32101.0443840953
"19","7","12","235",2024-11-01,5682.2945268284,27497.3170632604,22756.9406613341,32237.6934651867
"19","7","12","235",2024-12-01,5710.29055845382,27632.7932788073,22892.4168768809,32373.1696807336
"19","7","12","235",2025-01-01,5738.04258811233,27767.0887390419,23026.7123371155,32507.4651409682
"19","7","12","235",2025-02-01,5765.54909660899,27900.1960923945,23159.8196904681,32640.5724943208
"19","7","12","235",2025-03-01,5792.80867493787,28032.1085205132,23291.7321185869,32772.4849224395
"19","7","12","235",2025-04-01,5819.82002317253,28162.8197328955,23422.4433309691,32903.1961348218
"19","7","12","235",2025-05-01,5846.58194927971,28292.3239611466,23551.9475592203,33032.7003630729
"19","7","12","235",2025-06-01,5873.09336785938,28420.6159528834,23680.2395509571,33160.9923548097
"19","7","12","235",2025-07-01,5899.35329881493,28547.6909652987,23807.3145633724,33288.067367225
"19","7","12","235",2025-08-01,5925.36086595677,28673.544758404,23933.1683564777,33413.9211603304
"19","7","12","235",2025-09-01,5951.11529554296,28798.1735879678,24057.7971860415,33538.5499898941
"19","7","12","235",2025-10-01,5976.61591476038,28921.574198165,24181.1977962387,33661.9506000913
"19","7","12","235",2025-11-01,6001.86215014986,29043.7438139567,24303.3674120304,33784.120215883
"19","7","12","235",2025-12-01,6026.85352597884,29164.6801332151,24424.3037312888,33905.0565351414
"19","7","12","235",2026-01-01,6051.58966256508,29284.3813186113,24544.004916685,34024.7577205377
"19","7","12","235",2026-02-01,6076.0702745547,29402.8459892832,24662.4695873569,34143.2223912095
"19","7","12","235",2026-03-01,6100.2951691581,29520.0732122982,24779.6968103719,34260.4496142246
"19","7","12","235",2026-04-01,6124.2642443471,29636.0624939297,24895.6860920034,34376.438895856
"19","7","12","235",2026-05-01,6147.97748701663,29750.8137707605,25010.4373688341,34491.1901726868
"19","7","12","235",2026-06-01,6171.43497111416,29864.3274006315,25123.9509987051,34604.7038025578
"19","7","12","235",2026-07-01,6194.63685574031,29976.6041534499,25236.2277515236,34716.9805553762
