"EST","DTO","MUN","SECC","date","est.punt","cota.inf","cota.sup"
"2","3","1","126",2027-11-01,21256.7312683213,20502.7985431426,22010.6639934999
"2","3","1","126",2027-12-01,21306.8620676177,20551.4611904078,22062.2629448277
"2","3","1","126",2028-01-01,21356.9928669142,20600.1160391892,22113.8696946392
"2","3","1","126",2028-02-01,21407.1236662107,20648.76313502,22165.4841974014
"2","3","1","126",2028-03-01,21457.2544655071,20697.4025233159,22217.1064076984
"2","3","1","126",2028-04-01,21507.3852648036,20746.0342493718,22268.7362802354
"2","3","1","126",2028-05-01,21557.5160641001,20794.6583583584,22320.3737698418
"2","3","1","126",2028-06-01,21607.6468633965,20843.2748953187,22372.0188314743
"2","3","1","126",2028-07-01,21657.777662693,20891.8839051652,22423.6714202208
"2","3","1","126",2028-08-01,21707.9084619894,20940.4854326763,22475.3314913026
"2","3","1","126",2028-09-01,21758.0392612859,20989.0795224936,22526.9990000782
"2","3","1","126",2028-10-01,21808.1700605824,21037.6662191188,22578.673902046
"2","3","1","126",2028-11-01,21858.3008598788,21086.2455669108,22630.3561528469
"2","3","1","126",2028-12-01,21908.4316591753,21134.8176100829,22682.0457082677
"2","3","1","126",2029-01-01,21958.5624584718,21183.3823927004,22733.7425242432
"2","3","1","126",2029-02-01,22008.6932577682,21231.9399586771,22785.4465568593
"2","3","1","126",2029-03-01,22058.8240570647,21280.4903517739,22837.1577623554
"2","3","1","126",2029-04-01,22108.9548563611,21329.0336155954,22888.8760971269
"2","3","1","126",2029-05-01,22159.0856556576,21377.5697935877,22940.6015177275
"2","3","1","126",2029-06-01,22209.2164549541,21426.0989290365,22992.3339808717
"2","3","1","126",2029-07-01,22259.3472542505,21474.6210650642,23044.0734434369
"2","3","1","126",2029-08-01,22309.478053547,21523.1362446281,23095.8198624659
"2","3","1","126",2029-09-01,22359.6088528435,21571.6445105182,23147.5731951687
"2","3","1","126",2029-10-01,22409.7396521399,21620.1459053553,23199.3333989246
"2","3","1","126",2029-11-01,22459.8704514364,21668.6404715886,23251.1004312842
"2","3","1","126",2029-12-01,22510.0012507329,21717.1282514941,23302.8742499716
"2","3","1","126",2030-01-01,22560.1320500293,21765.609287173,23354.6548128857
"2","3","1","126",2030-02-01,22610.2628493258,21814.0836205492,23406.4420781023
"2","3","1","126",2030-03-01,22660.3936486222,21862.5512933686,23458.2360038759
"2","3","1","126",2030-04-01,22710.5244479187,21911.0123471963,23510.0365486411
"2","3","1","126",2030-05-01,22760.6552472152,21959.4668234162,23561.8436710141
"2","3","1","126",2030-06-01,22810.7860465116,22007.9147632285,23613.6573297948
"2","3","1","126",2030-07-01,22860.9168458081,22056.3562076489,23665.4774839673
"19","7","12","235",2020-01-01,17599.474789916,16915.8922203142,18283.0573595177
"19","7","12","235",2020-02-01,17742.2576509674,17058.1207502274,18426.3945517073
"19","7","12","235",2020-03-01,17885.0405120188,17200.3370012723,18569.7440227652
"19","7","12","235",2020-04-01,18027.8233730702,17342.5410039064,18713.1057422339
"19","7","12","235",2020-05-01,18170.6062341216,17484.7327891417,18856.4796791014
"19","7","12","235",2020-06-01,18313.389095173,17626.9123885368,18999.8658018091
"19","7","12","235",2020-07-01,18456.1719562244,17769.0798341889,19143.2640782598
"19","7","12","235",2020-08-01,18598.9548172757,17911.2351587257,19286.6744758258
"19","7","12","235",2020-09-01,18741.7376783271,18053.3783952977,19430.0969613566
"19","7","12","235",2020-10-01,18884.5205393785,18195.5095775695,19573.5315011876
"19","7","12","235",2020-11-01,19027.3034004299,18337.6287397115,19716.9780611484
"19","7","12","235",2020-12-01,19170.0862614813,18479.7359163921,19860.4366065705
"19","7","12","235",2021-01-01,19312.8691225327,18621.8311427688,20003.9071022966
"19","7","12","235",2021-02-01,19455.6519835841,18763.9144544799,20147.3895126884
"19","7","12","235",2021-03-01,19598.4348446355,18905.9858876358,20290.8838016353
"19","7","12","235",2021-04-01,19741.2177056869,19048.0454788107,20434.3899325631
"19","7","12","235",2021-05-01,19884.0005667383,19190.0932650339,20577.9078684427
"19","7","12","235",2021-06-01,20026.7834277897,19332.1292837809,20721.4375717985
"19","7","12","235",2021-07-01,20169.5662888411,19474.153572965,20864.9790047172
"19","7","12","235",2021-08-01,20312.3491498925,19616.1661709284,21008.5321288567
"19","7","12","235",2021-09-01,20455.1320109439,19758.1671164332,21152.0969054547
"19","7","12","235",2021-10-01,20597.9148719953,19900.1564486531,21295.6732953375
"19","7","12","235",2021-11-01,20740.6977330467,20042.1342071642,21439.2612589292
"19","7","12","235",2021-12-01,20883.4805940981,20184.1004319363,21582.8607562599
"19","7","12","235",2022-01-01,21026.2634551495,20326.055163324,21726.471746975
"19","7","12","235",2022-02-01,21169.0463162009,20467.9984420578,21870.094190344
"19","7","12","235",2022-03-01,21311.8291772523,20609.9303092352,22013.7280452694
"19","7","12","235",2022-04-01,21454.6120383037,20751.850806312,22157.3732702954
"19","7","12","235",2022-05-01,21597.3948993551,20893.7599750932,22301.029823617
"19","7","12","235",2022-06-01,21740.1777604065,21035.6578577243,22444.6976630886
"19","7","12","235",2022-07-01,21882.9606214579,21177.5444966825,22588.3767462333
"19","7","12","235",2022-08-01,22025.7434825093,21319.4199347673,22732.0670302512
"19","7","12","235",2022-09-01,22168.5263435607,21461.2842150926,22875.7684720288
"19","7","12","235",2022-10-01,22311.3092046121,21603.1373810769,23019.4810281472
"19","7","12","235",2022-11-01,22454.0920656635,21744.9794764354,23163.2046548916
"19","7","12","235",2022-12-01,22596.8749267149,21886.8105451704,23306.9393082594
"19","7","12","235",2023-01-01,22739.6577877663,22028.6306315632,23450.6849439694
"19","7","12","235",2023-02-01,22882.4406488177,22170.4397801651,23594.4415174702
"19","7","12","235",2023-03-01,23025.2235098691,22312.2380357888,23738.2089839494
"19","7","12","235",2023-04-01,23168.0063709205,22454.0254434997,23881.9872983413
"19","7","12","235",2023-05-01,23310.7892319719,22595.8020486073,24025.7764153364
"19","7","12","235",2023-06-01,23453.5720930233,22737.567896657,24169.5762893895
"19","7","12","235",2023-07-01,23596.3549540747,22879.3230334209,24313.3868747284
"19","7","12","235",2023-08-01,23739.1378151261,23021.0675048901,24457.208125362
"19","7","12","235",2023-09-01,23881.9206761774,23162.8013572658,24601.0399950891
"19","7","12","235",2023-10-01,24024.7035372288,23304.5246369511,24744.8824375066
"19","7","12","235",2023-11-01,24167.4863982802,23446.2373905427,24888.7354060177
"19","7","12","235",2023-12-01,24310.2692593316,23587.939664823,25032.5988538403
"19","7","12","235",2024-01-01,24453.052120383,23729.6315067512,25176.4727340149
"19","7","12","235",2024-02-01,24595.8349814344,23871.312963456,25320.3569994129
"19","7","12","235",2024-03-01,24738.6178424858,24012.984082227,25464.2516027447
"19","7","12","235",2024-04-01,24881.4007035372,24154.644910507,25608.1564965674
"19","7","12","235",2024-05-01,25024.1835645886,24296.2954958843,25752.071633293
"19","7","12","235",2024-06-01,25166.96642564,24437.9358860842,25895.9969651958
"19","7","12","235",2024-07-01,25309.7492866914,24579.566128962,26039.9324444208
"19","7","12","235",2024-08-01,25452.5321477428,24721.186272495,26183.8780229906
"19","7","12","235",2024-09-01,25595.3150087942,24862.7963647749,26327.8336528135
"19","7","12","235",2024-10-01,25738.0978698456,25004.3964540002,26471.799285691
"19","7","12","235",2024-11-01,25880.880730897,25145.986588469,26615.774873325
"19","7","12","235",2024-12-01,26023.6635919484,25287.5668165716,26759.7603673252
"19","7","12","235",2025-01-01,26166.4464529998,25429.1371867832,26903.7557192164
"19","7","12","235",2025-02-01,26309.2293140512,25570.6977476566,27047.7608804458
"19","7","12","235",2025-03-01,26452.0121751026,25712.2485478152,27191.77580239
"19","7","12","235",2025-04-01,26594.795036154,25853.7896359461,27335.8004363619
"19","7","12","235",2025-05-01,26737.5778972054,25995.321060793,27479.8347336177
"19","7","12","235",2025-06-01,26880.3607582568,26136.8428711498,27623.8786453638
"19","7","12","235",2025-07-01,27023.1436193082,26278.355115853,27767.9321227634
"19","7","12","235",2025-08-01,27165.9264803596,26419.857843776,27911.9951169432
"19","7","12","235",2025-09-01,27308.709341411,26561.3511038221,28056.0675789999
"19","7","12","235",2025-10-01,27451.4922024624,26702.8349449179,28200.1494600069
"19","7","12","235",2025-11-01,27594.2750635138,26844.3094160073,28344.2407110202
"19","7","12","235",2025-12-01,27737.0579245652,26985.7745660451,28488.3412830852
"19","7","12","235",2026-01-01,27879.8407856166,27127.2304439906,28632.4511272425
"19","7","12","235",2026-02-01,28022.623646668,27268.6770988019,28776.570194534
"19","7","12","235",2026-03-01,28165.4065077194,27410.1145794296,28920.6984360091
"19","7","12","235",2026-04-01,28308.1893687708,27551.5429348111,29064.8358027304
"19","7","12","235",2026-05-01,28450.9722298222,27692.9622138648,29208.9822457795
"19","7","12","235",2026-06-01,28593.7550908736,27834.3724654842,29353.137716263
"19","7","12","235",2026-07-01,28736.537951925,27975.7737385325,29497.3021653174
"19","7","12","235",2026-08-01,28879.3208129764,28117.1660818373,29641.4755441154
"19","7","12","235",2026-09-01,29022.1036740277,28258.5495441848,29785.6578038707
"19","7","12","235",2026-10-01,29164.8865350791,28399.9241743145,29929.8488958438
"19","7","12","235",2026-11-01,29307.6693961305,28541.2900209144,30074.0487713467
"19","7","12","235",2026-12-01,29450.4522571819,28682.6471326155,30218.2573817484
"19","7","12","235",2027-01-01,29593.2351182333,28823.995557987,30362.4746784796
"19","7","12","235",2027-02-01,29736.0179792847,28965.3353455313,30506.7006130381
"19","7","12","235",2027-03-01,29878.8008403361,29106.6665436792,30650.9351369931
"19","7","12","235",2027-04-01,30021.5837013875,29247.989200785,30795.17820199
"19","7","12","235",2027-05-01,30164.3665624389,29389.3033651223,30939.4297597556
"19","7","12","235",2027-06-01,30307.1494234903,29530.609084879,31083.6897621017
"19","7","12","235",2027-07-01,30449.9322845417,29671.9064081531,31227.9581609303
"19","7","12","235",2027-08-01,30592.7151455931,29813.1953829485,31372.2349082378
"19","7","12","235",2027-09-01,30735.4980066445,29954.4760571702,31516.5199561188
"19","7","12","235",2027-10-01,30878.2808676959,30095.748478621,31660.8132567708
"19","7","12","235",2027-11-01,31021.0637287473,30237.0126949965,31805.1147624981
"19","7","12","235",2027-12-01,31163.8465897987,30378.2687538818,31949.4244257156
"19","7","12","235",2028-01-01,31306.6294508501,30519.5167027475,32093.7421989527
"19","7","12","235",2028-02-01,31449.4123119015,30660.7565889456,32238.0680348574
"19","7","12","235",2028-03-01,31592.1951729529,30801.9884597061,32382.4018861997
"19","7","12","235",2028-04-01,31734.9780340043,30943.2123621334,32526.7437058752
"19","7","12","235",2028-05-01,31877.7608950557,31084.4283432026,32671.0934469088
"19","7","12","235",2028-06-01,32020.5437561071,31225.6364497562,32815.451062458
"19","7","12","235",2028-07-01,32163.3266171585,31366.8367285007,32959.8165058162
"19","7","12","235",2028-08-01,32306.1094782099,31508.0292260036,33104.1897304162
"19","7","12","235",2028-09-01,32448.8923392613,31649.2139886896,33248.570689833
"19","7","12","235",2028-10-01,32591.6752003127,31790.3910628383,33392.9593377871
"19","7","12","235",2028-11-01,32734.4580613641,31931.5604945806,33537.3556281476
"19","7","12","235",2028-12-01,32877.2409224155,32072.7223298961,33681.7595149348
"19","7","12","235",2029-01-01,33020.0237834669,32213.8766146103,33826.1709523235
"19","7","12","235",2029-02-01,33162.8066445183,32355.0233943915,33970.589894645
"19","7","12","235",2029-03-01,33305.5895055697,32496.1627147486,34115.0162963907
"19","7","12","235",2029-04-01,33448.3723666211,32637.2946210281,34259.450112214
"19","7","12","235",2029-05-01,33591.1552276725,32778.419158412,34403.891296933
"19","7","12","235",2029-06-01,33733.9380887239,32919.5363719147,34548.339805533
"19","7","12","235",2029-07-01,33876.7209497753,33060.6463063817,34692.7955931688
"19","7","12","235",2029-08-01,34019.5038108267,33201.7490064861,34837.2586151672
"19","7","12","235",2029-09-01,34162.286671878,33342.8445167276,34981.7288270285
"19","7","12","235",2029-10-01,34305.0695329294,33483.9328814292,35126.2061844297
"19","7","12","235",2029-11-01,34447.8523939808,33625.0141447361,35270.6906432256
"19","7","12","235",2029-12-01,34590.6352550322,33766.0883506132,35415.1821594513
"19","7","12","235",2030-01-01,34733.4181160836,33907.1555428435,35559.6806893238
"19","7","12","235",2030-02-01,34876.200977135,34048.2157650258,35704.1861892443
"19","7","12","235",2030-03-01,35018.9838381864,34189.2690605734,35848.6986157995
"19","7","12","235",2030-04-01,35161.7666992378,34330.3154727121,35993.2179257635
"19","7","12","235",2030-05-01,35304.5495602892,34471.3550444789,36137.7440760995
"19","7","12","235",2030-06-01,35447.3324213406,34612.38781872,36282.2770239613
"19","7","12","235",2030-07-01,35590.115282392,34753.4138380895,36426.8167266946
"1","2","1","318",2020-01-01,18567.9831932773,17971.9030894249,19164.0632971298
"1","2","1","318",2020-02-01,18662.7959351182,18066.2324576733,19259.3594125632
"1","2","1","318",2020-03-01,18757.6086769592,18160.5511188186,19354.6662350997
"1","2","1","318",2020-04-01,18852.4214188001,18254.8590994195,19449.9837381807
"1","2","1","318",2020-05-01,18947.234160641,18349.1564265183,19545.3118947637
"1","2","1","318",2020-06-01,19042.0469024819,18443.4431276338,19640.65067733
"1","2","1","318",2020-07-01,19136.8596443229,18537.7192307548,19736.0000578909
"1","2","1","318",2020-08-01,19231.6723861638,18631.9847643324,19831.3600079952
"1","2","1","318",2020-09-01,19326.4851280047,18726.2397572735,19926.7304987359
"1","2","1","318",2020-10-01,19421.2978698456,18820.4842389335,20022.1115007577
"1","2","1","318",2020-11-01,19516.1106116865,18914.718239109,20117.5029842641
"1","2","1","318",2020-12-01,19610.9233535275,19008.9417880304,20212.9049190245
"1","2","1","318",2021-01-01,19705.7360953684,19103.1549163549,20308.3172743818
"1","2","1","318",2021-02-01,19800.5488372093,19197.3576551589,20403.7400192597
"1","2","1","318",2021-03-01,19895.3615790502,19291.5500359306,20499.1731221699
"1","2","1","318",2021-04-01,19990.1743208912,19385.7320905623,20594.61655122
"1","2","1","318",2021-05-01,20084.9870627321,19479.9038513434,20690.0702741207
"1","2","1","318",2021-06-01,20179.799804573,19574.0653509524,20785.5342581936
"1","2","1","318",2021-07-01,20274.6125464139,19668.2166224493,20881.0084703785
"1","2","1","318",2021-08-01,20369.4252882548,19762.3576992684,20976.4928772412
"1","2","1","318",2021-09-01,20464.2380300958,19856.4886152101,21071.9874449814
"1","2","1","318",2021-10-01,20559.0507719367,19950.6094044336,21167.4921394398
"1","2","1","318",2021-11-01,20653.8635137776,20044.720101449,21263.0069261062
"1","2","1","318",2021-12-01,20748.6762556185,20138.8207411097,21358.5317701273
"1","2","1","318",2022-01-01,20843.4889974595,20232.9113586047,21454.0666363142
"1","2","1","318",2022-02-01,20938.3017393004,20326.9919894508,21549.6114891499
"1","2","1","318",2022-03-01,21033.1144811413,20421.0626694848,21645.1662927978
"1","2","1","318",2022-04-01,21127.9272229822,20515.1234348559,21740.7310111086
"1","2","1","318",2022-05-01,21222.7399648231,20609.1743220178,21836.3056076285
"1","2","1","318",2022-06-01,21317.5527066641,20703.2153677211,21931.890045607
"1","2","1","318",2022-07-01,21412.365448505,20797.2466090058,22027.4842880042
"1","2","1","318",2022-08-01,21507.1781903459,20891.2680831927,22123.0882974991
"1","2","1","318",2022-09-01,21601.9909321868,20985.2798278769,22218.7020364967
"1","2","1","318",2022-10-01,21696.8036740278,21079.2818809192,22314.3254671363
"1","2","1","318",2022-11-01,21791.6164158687,21173.2742804388,22409.9585512985
"1","2","1","318",2022-12-01,21886.4291577096,21267.2570648057,22505.6012506135
"1","2","1","318",2023-01-01,21981.2418995505,21361.2302726327,22601.2535264684
"1","2","1","318",2023-02-01,22076.0546413914,21455.1939427684,22696.9153400145
"1","2","1","318",2023-03-01,22170.8673832324,21549.1481142892,22792.5866521755
"1","2","1","318",2023-04-01,22265.6801250733,21643.0928264919,22888.2674236547
"1","2","1","318",2023-05-01,22360.4928669142,21737.0281188862,22983.9576149422
"1","2","1","318",2023-06-01,22455.3056087551,21830.9540311872,23079.6571863231
"1","2","1","318",2023-07-01,22550.1183505961,21924.8706033081,23175.366097884
"1","2","1","318",2023-08-01,22644.931092437,22018.7778753528,23271.0843095211
"1","2","1","318",2023-09-01,22739.7438342779,22112.6758876085,23366.8117809473
"1","2","1","318",2023-10-01,22834.5565761188,22206.5646805384,23462.5484716992
"1","2","1","318",2023-11-01,22929.3693179597,22300.4442947747,23558.2943411447
"1","2","1","318",2023-12-01,23024.1820598007,22394.3147711112,23654.0493484901
